Configuration ...
name=MKL
data=data/xue/tdp.1.pkl
data=data/xue/tdp.2.pkl
data=data/xue/tdp.3.pkl
data=data/xue/tdp.4.pkl
data=data/xue/tdp.5.pkl
parameter-selection=grid
feature-reduction=1
parameter-bound=10
folds=10
runs=5

Loading data ... 
 X = (18, 361) 	y = (361,) 	Sparsity = 0.629270544783
(0.001953125, 2.0, 8.0) => 0.380948616601
(8.0, 0.125, 0.0009765625) => 0.0542222222222
(0.015625, 256.0, 128.0) => 0.380948616601
(8.0, 8.0, 512.0) => 0.601099007632
(32.0, 0.03125, 0.125) => 0.0
(128.0, 32.0, 0.0009765625) => 0.0614949494949
(0.0625, 0.03125, 256.0) => 0.0
(2.0, 16.0, 0.015625) => 0.426694903136
(16.0, 0.00390625, 256.0) => 0.0
(0.125, 512.0, 512.0) => 0.414745468413
(0.015625, 16.0, 0.5) => 0.427372450693
(64.0, 0.5, 0.0078125) => 0.372039405039
(1.0, 512.0, 512.0) => 0.583377659257
(0.0009765625, 0.001953125, 512.0) => 0.0
(0.125, 0.03125, 32.0) => 0.0
(0.0009765625, 512.0, 0.125) => 0.380948616601
(512.0, 16.0, 0.25) => 0.569340178569
(32.0, 16.0, 512.0) => 0.611533439385
(512.0, 0.03125, 16.0) => 0.0
(0.03125, 16.0, 32.0) => 0.386304777562
(0.0009765625, 1.0, 0.0625) => 0.380948616601
(1.0, 32.0, 1.0) => 0.566211269639
(0.0078125, 64.0, 0.001953125) => 0.380948616601
(0.001953125, 8.0, 0.00390625) => 0.380948616601
(0.00390625, 0.015625, 256.0) => 0.380948616601
(0.015625, 0.03125, 0.0009765625) => 0.0
(0.5, 0.0625, 512.0) => 0.0
(256.0, 0.015625, 0.0078125) => 0.0
(128.0, 0.5, 0.001953125) => 0.126828282828
(0.125, 1.0, 32.0) => 0.588103271124
(0.25, 256.0, 4.0) => 0.60800993829
(0.001953125, 8.0, 128.0) => 0.380948616601
(1.0, 0.00390625, 32.0) => 0.0
(0.001953125, 0.0009765625, 8.0) => 0.0
(64.0, 32.0, 8.0) => 0.587486147495
(0.125, 512.0, 0.0009765625) => 0.0614949494949
(0.00390625, 0.125, 16.0) => 0.380948616601
(128.0, 0.125, 0.00390625) => 0.239822843823
(64.0, 0.015625, 1.0) => 0.0
(256.0, 4.0, 0.5) => 0.551814907315
(0.0009765625, 0.03125, 0.0625) => 0.380948616601
(0.0078125, 0.00390625, 0.25) => 0.0
(0.0625, 0.00390625, 8.0) => 0.0
(0.0009765625, 0.0078125, 1.0) => 0.380948616601
(0.0078125, 0.125, 0.0009765625) => 0.380948616601
(16.0, 0.0078125, 0.001953125) => 0.0
(0.125, 0.0078125, 16.0) => 0.0
(0.5, 0.00390625, 0.03125) => 0.0
(0.00390625, 8.0, 0.0625) => 0.380948616601
(0.0078125, 2.0, 0.25) => 0.380948616601
(0.5, 32.0, 4.0) => 0.607553417858
(2.0, 0.0078125, 32.0) => 0.0
(512.0, 0.03125, 0.015625) => 0.0
(0.5, 0.001953125, 4.0) => 0.0
(0.00390625, 4.0, 128.0) => 0.380948616601
(0.00390625, 32.0, 16.0) => 0.380948616601
(0.001953125, 0.125, 0.001953125) => 0.380948616601
(2.0, 8.0, 8.0) => 0.587486147495
(512.0, 1.0, 8.0) => 0.592373637542
(0.0009765625, 2.0, 0.03125) => 0.380948616601
(0.03125, 0.001953125, 16.0) => 0.0
(0.0009765625, 0.125, 2.0) => 0.380948616601
(64.0, 0.001953125, 0.03125) => 0.0
(0.0625, 0.5, 512.0) => 0.40008138061
(0.00390625, 32.0, 0.03125) => 0.380948616601
(0.125, 0.00390625, 0.00390625) => 0.0
(0.03125, 8.0, 4.0) => 0.501181470197
(0.25, 0.00390625, 0.015625) => 0.0
(0.0009765625, 1.0, 512.0) => 0.380948616601
(512.0, 0.5, 256.0) => 0.166161616162
(0.00390625, 0.25, 128.0) => 0.380948616601
(0.25, 0.0009765625, 1.0) => 0.0
(2.0, 0.0009765625, 0.25) => 0.0
(0.0625, 0.125, 0.00390625) => 0.307796425796
(0.015625, 4.0, 16.0) => 0.380948616601
(4.0, 0.015625, 0.0078125) => 0.0
(0.0078125, 4.0, 4.0) => 0.380948616601
(256.0, 0.03125, 1.0) => 0.0
(1.0, 0.125, 2.0) => 0.144626262626
(256.0, 128.0, 64.0) => 0.598986895973
(0.03125, 0.0078125, 8.0) => 0.0
(128.0, 8.0, 0.0625) => 0.523397393456
(4.0, 512.0, 2.0) => 0.58300140056
(0.0009765625, 4.0, 0.5) => 0.380948616601
(0.015625, 0.015625, 0.25) => 0.0
(8.0, 0.00390625, 0.015625) => 0.0
(2.0, 4.0, 0.0078125) => 0.372039405039
(2.0, 16.0, 256.0) => 0.607386329701
(16.0, 0.03125, 0.0625) => 0.0
(0.25, 256.0, 0.0009765625) => 0.0614949494949
(2.0, 0.03125, 128.0) => 0.0
(8.0, 4.0, 0.125) => 0.546440040008
(4.0, 64.0, 0.125) => 0.546440040008
(128.0, 0.0078125, 64.0) => 0.0
(8.0, 4.0, 512.0) => 0.534363123804
(0.015625, 0.0625, 1.0) => 0.547611153318
(0.015625, 1.0, 0.00390625) => 0.378174832246
(0.00390625, 256.0, 0.5) => 0.380948616601
(0.015625, 0.001953125, 64.0) => 0.0
(128.0, 512.0, 0.001953125) => 0.126828282828
(0.5, 0.0625, 1.0) => 0.0
(0.03125, 0.03125, 0.5) => 0.0
(0.125, 0.5, 128.0) => 0.58064991984
(128.0, 0.0625, 0.03125) => 0.0124444444444
(1.0, 0.0009765625, 8.0) => 0.0
(0.5, 0.015625, 16.0) => 0.0
(128.0, 0.03125, 0.0009765625) => 0.0
(1.0, 0.0078125, 0.0009765625) => 0.0
(0.25, 0.5, 0.00390625) => 0.301895881896
(1.0, 0.0625, 32.0) => 0.0
(0.125, 512.0, 128.0) => 0.52881090401
(0.0078125, 0.125, 0.0078125) => 0.380948616601
(0.0625, 64.0, 0.5) => 0.61420223257
(0.25, 0.25, 16.0) => 0.392596847597
(4.0, 16.0, 0.0078125) => 0.372039405039
(0.0625, 128.0, 0.0009765625) => 0.0614949494949
(0.00390625, 0.03125, 0.03125) => 0.380948616601
(16.0, 4.0, 0.0009765625) => 0.0614949494949
(256.0, 0.015625, 0.00390625) => 0.0
(0.0625, 16.0, 256.0) => 0.398257129244
(2.0, 0.5, 8.0) => 0.554649124353
(0.25, 0.015625, 0.5) => 0.0
(0.0009765625, 0.0625, 0.5) => 0.380948616601
(256.0, 16.0, 2.0) => 0.58300140056
(128.0, 0.001953125, 8.0) => 0.0
(16.0, 0.0009765625, 0.00390625) => 0.0
(0.5, 0.5, 0.0078125) => 0.372039405039
(0.015625, 0.03125, 1.0) => 0.0578181818182
(256.0, 16.0, 0.5) => 0.551814907315
(0.125, 0.03125, 0.015625) => 0.0
(0.5, 0.0078125, 128.0) => 0.0
(0.03125, 0.015625, 0.00390625) => 0.0
(0.03125, 0.015625, 0.125) => 0.0
(0.25, 512.0, 0.25) => 0.570641129253
(512.0, 1.0, 1.0) => 0.566211269639
(0.5, 0.5, 0.00390625) => 0.301895881896
(128.0, 64.0, 0.125) => 0.546440040008
(64.0, 256.0, 2.0) => 0.58300140056
(4.0, 1.0, 8.0) => 0.592373637542
(0.25, 1.0, 0.0078125) => 0.372039405039
(64.0, 256.0, 512.0) => 0.606812054646
(512.0, 0.00390625, 1.0) => 0.0
(8.0, 2.0, 4.0) => 0.596071560878
(0.0625, 0.03125, 0.03125) => 0.0
(32.0, 1.0, 0.5) => 0.551814907315
(0.25, 0.001953125, 0.125) => 0.0
(0.0009765625, 256.0, 1.0) => 0.380948616601
(0.00390625, 1.0, 0.0009765625) => 0.380948616601
(0.0625, 256.0, 32.0) => 0.516064140388
(0.001953125, 0.001953125, 128.0) => 0.0
(4.0, 2.0, 0.0078125) => 0.372039405039
(1.0, 0.015625, 0.0009765625) => 0.0
(0.125, 64.0, 0.015625) => 0.437246821806
(512.0, 512.0, 0.0009765625) => 0.0614949494949
(0.001953125, 256.0, 512.0) => 0.380948616601
(64.0, 8.0, 0.5) => 0.551814907315
(32.0, 0.125, 8.0) => 0.0413333333333
(0.015625, 0.0078125, 0.0078125) => 0.0
(0.25, 32.0, 32.0) => 0.621560640135
(16.0, 2.0, 2.0) => 0.58300140056
(0.125, 0.001953125, 2.0) => 0.0
(4.0, 1.0, 0.0078125) => 0.372039405039
(256.0, 0.0078125, 0.015625) => 0.0
(512.0, 32.0, 1.0) => 0.566211269639
(0.015625, 0.25, 512.0) => 0.380948616601
(0.001953125, 0.0625, 32.0) => 0.380948616601
(4.0, 0.00390625, 1.0) => 0.0
(16.0, 0.25, 0.03125) => 0.450749361749
(0.125, 0.0009765625, 0.0009765625) => 0.0
(0.001953125, 32.0, 1.0) => 0.380948616601
(128.0, 2.0, 0.00390625) => 0.301895881896
(2.0, 0.00390625, 0.5) => 0.0
(0.0009765625, 0.015625, 8.0) => 0.380948616601
(8.0, 2.0, 0.5) => 0.551814907315
(2.0, 0.125, 0.00390625) => 0.239822843823
(256.0, 0.125, 0.25) => 0.337145576646
(16.0, 128.0, 0.001953125) => 0.126828282828
(128.0, 2.0, 128.0) => 0.597194430269
(64.0, 8.0, 0.001953125) => 0.126828282828
(32.0, 0.03125, 128.0) => 0.0
(64.0, 0.0078125, 4.0) => 0.0
(128.0, 0.03125, 32.0) => 0.0
(512.0, 0.001953125, 0.00390625) => 0.0
(0.5, 0.0078125, 32.0) => 0.0
(1.0, 0.015625, 0.0078125) => 0.0
(128.0, 4.0, 16.0) => 0.598430959306
(0.125, 16.0, 0.0009765625) => 0.0614949494949
(0.001953125, 256.0, 0.015625) => 0.380948616601
(128.0, 2.0, 64.0) => 0.596392999673
(8.0, 32.0, 0.0625) => 0.523397393456
(128.0, 256.0, 1.0) => 0.566211269639
(32.0, 8.0, 0.125) => 0.546440040008
(0.25, 0.25, 8.0) => 0.488236443295
(0.0009765625, 0.015625, 2.0) => 0.380948616601
(16.0, 32.0, 0.00390625) => 0.301895881896
(4.0, 8.0, 128.0) => 0.610310357341
(64.0, 64.0, 0.03125) => 0.450749361749
(8.0, 64.0, 0.0009765625) => 0.0614949494949
(64.0, 128.0, 0.0078125) => 0.372039405039
(512.0, 0.00390625, 0.03125) => 0.0
(64.0, 128.0, 256.0) => 0.592924356345
(0.015625, 0.25, 0.5) => 0.427372450693
(0.5, 16.0, 64.0) => 0.669703256668
(0.03125, 0.001953125, 8.0) => 0.0
(0.001953125, 8.0, 2.0) => 0.380948616601
(512.0, 0.5, 0.03125) => 0.450749361749
(0.00390625, 32.0, 0.0625) => 0.380948616601
(0.0009765625, 0.00390625, 128.0) => 0.380948616601
(0.5, 8.0, 512.0) => 0.542987361285
(0.125, 0.0625, 0.125) => 0.0128888888889
(0.5, 2.0, 1.0) => 0.566949364877
(0.0625, 0.015625, 0.001953125) => 0.0
(256.0, 0.0625, 4.0) => 0.0
(0.0625, 8.0, 0.25) => 0.61207832683
(4.0, 0.125, 0.25) => 0.337145576646
(16.0, 0.25, 256.0) => 0.0156363636364
(0.0078125, 4.0, 0.001953125) => 0.380948616601
(0.0078125, 0.0009765625, 0.0078125) => 0.0
(512.0, 2.0, 64.0) => 0.596392999673
(0.25, 0.03125, 64.0) => 0.0
(0.03125, 0.5, 0.5) => 0.567343862873
(0.125, 2.0, 0.00390625) => 0.301895881896
(2.0, 512.0, 8.0) => 0.587486147495
(0.0078125, 0.0625, 8.0) => 0.380948616601
(16.0, 64.0, 0.015625) => 0.426694903136
(0.0078125, 0.03125, 4.0) => 0.442166348633
(0.0009765625, 64.0, 1.0) => 0.380948616601
(0.0009765625, 0.5, 16.0) => 0.380948616601
(512.0, 32.0, 8.0) => 0.587486147495
(32.0, 0.0009765625, 0.0009765625) => 0.0
(0.0078125, 0.25, 0.00390625) => 0.380948616601
(128.0, 0.001953125, 0.25) => 0.0
(256.0, 64.0, 0.125) => 0.546440040008
(8.0, 0.001953125, 0.0078125) => 0.0
(0.001953125, 256.0, 128.0) => 0.380948616601
(0.001953125, 2.0, 0.5) => 0.380948616601
(0.00390625, 4.0, 0.03125) => 0.380948616601
(0.0009765625, 0.0078125, 0.00390625) => 0.380948616601
(0.001953125, 0.015625, 8.0) => 0.380948616601
(64.0, 0.03125, 0.00390625) => 0.0
(32.0, 512.0, 0.03125) => 0.450749361749
(0.25, 0.0625, 0.125) => 0.00844444444444
(0.03125, 0.25, 64.0) => 0.382847235365
(0.0078125, 0.001953125, 4.0) => 0.0
(0.0625, 0.0625, 8.0) => 0.0
(128.0, 256.0, 8.0) => 0.587486147495
(0.03125, 64.0, 0.25) => 0.577216011138
(256.0, 16.0, 256.0) => 0.584399161382
(0.5, 32.0, 0.015625) => 0.426694903136
(256.0, 512.0, 0.25) => 0.569340178569
(512.0, 8.0, 256.0) => 0.591754817766
(0.03125, 0.5, 0.25) => 0.577216011138
(2.0, 0.5, 4.0) => 0.597835372574
(0.25, 64.0, 0.5) => 0.566891135009
(0.001953125, 0.0009765625, 256.0) => 0.0
(4.0, 128.0, 16.0) => 0.598430959306
(32.0, 2.0, 0.125) => 0.546440040008
(0.03125, 0.125, 0.001953125) => 0.514810006986
(512.0, 512.0, 0.015625) => 0.426694903136
(4.0, 0.25, 1.0) => 0.530708915268
(0.25, 64.0, 0.001953125) => 0.126828282828
(512.0, 0.001953125, 4.0) => 0.0
(0.5, 0.0009765625, 1.0) => 0.0
(512.0, 0.0009765625, 16.0) => 0.0
(2.0, 1.0, 2.0) => 0.580906162465
(64.0, 8.0, 128.0) => 0.607688724073
(2.0, 1.0, 512.0) => 0.283942501943
(64.0, 1.0, 0.0625) => 0.523397393456
(0.25, 512.0, 0.00390625) => 0.301895881896
(8.0, 1.0, 32.0) => 0.572453528755
(256.0, 0.001953125, 128.0) => 0.0
(0.03125, 0.0625, 0.0009765625) => 0.0
(64.0, 256.0, 16.0) => 0.598430959306
(0.00390625, 0.0078125, 2.0) => 0.0
(2.0, 16.0, 0.03125) => 0.450749361749
(64.0, 0.0009765625, 16.0) => 0.0
(0.0078125, 1.0, 32.0) => 0.380948616601
(0.0009765625, 0.03125, 512.0) => 0.380948616601
(128.0, 0.03125, 8.0) => 0.0
(8.0, 256.0, 0.125) => 0.546440040008
(0.0625, 2.0, 0.25) => 0.61207832683
(16.0, 0.001953125, 0.0625) => 0.0
(0.001953125, 0.015625, 256.0) => 0.380948616601
(2.0, 32.0, 4.0) => 0.596071560878
(64.0, 64.0, 2.0) => 0.58300140056
(0.0625, 0.0009765625, 2.0) => 0.0
(2.0, 0.015625, 0.001953125) => 0.0
(4.0, 0.5, 256.0) => 0.166161616162
(0.00390625, 8.0, 4.0) => 0.380948616601
(512.0, 64.0, 0.25) => 0.569340178569
(256.0, 0.5, 0.125) => 0.546440040008
(512.0, 0.015625, 256.0) => 0.0
(0.5, 64.0, 32.0) => 0.621854787971
(128.0, 32.0, 0.001953125) => 0.126828282828
(0.5, 0.25, 16.0) => 0.146646464646
(0.125, 0.001953125, 0.125) => 0.0
(256.0, 1.0, 0.0078125) => 0.372039405039
(0.001953125, 4.0, 16.0) => 0.380948616601
(0.0009765625, 128.0, 1.0) => 0.380948616601
(8.0, 128.0, 0.0078125) => 0.372039405039
(0.0009765625, 8.0, 256.0) => 0.380948616601
(0.00390625, 16.0, 128.0) => 0.380948616601
(64.0, 0.0078125, 0.5) => 0.0
(16.0, 1.0, 0.001953125) => 0.126828282828
(0.03125, 0.0009765625, 0.125) => 0.0
(0.03125, 0.0078125, 2.0) => 0.0
(128.0, 0.125, 256.0) => 0.0
(32.0, 0.0625, 0.125) => 0.00844444444444
(0.0009765625, 2.0, 512.0) => 0.380948616601
(0.001953125, 64.0, 128.0) => 0.380948616601
(0.0009765625, 256.0, 512.0) => 0.380948616601
(16.0, 0.03125, 512.0) => 0.0
(0.03125, 1.0, 0.0009765625) => 0.46080111117
(64.0, 2.0, 1.0) => 0.566211269639
(0.0625, 0.0625, 0.00390625) => 0.0124444444444
(0.5, 1.0, 0.25) => 0.569340178569
(128.0, 4.0, 2.0) => 0.58300140056
(0.015625, 16.0, 0.0625) => 0.44997017835
(0.0009765625, 0.0625, 1.0) => 0.380948616601
(0.0078125, 0.03125, 128.0) => 0.380948616601
(512.0, 32.0, 16.0) => 0.598430959306
(1.0, 0.03125, 8.0) => 0.0
(8.0, 512.0, 0.0078125) => 0.372039405039
(0.125, 512.0, 0.0625) => 0.554447258624
(32.0, 8.0, 1.0) => 0.566211269639
(128.0, 0.0009765625, 16.0) => 0.0
(0.001953125, 0.015625, 0.00390625) => 0.380948616601
(32.0, 0.00390625, 0.25) => 0.0
(256.0, 512.0, 8.0) => 0.587486147495
(0.25, 128.0, 0.5) => 0.566891135009
(0.0625, 2.0, 2.0) => 0.598755048172
(256.0, 0.0009765625, 0.125) => 0.0
(8.0, 0.25, 256.0) => 0.0156363636364
(8.0, 256.0, 0.0009765625) => 0.0614949494949
(512.0, 64.0, 32.0) => 0.59618212369
(0.00390625, 0.0078125, 0.0009765625) => 0.0
(16.0, 0.001953125, 0.00390625) => 0.0
(1.0, 64.0, 0.0009765625) => 0.0614949494949
(512.0, 512.0, 128.0) => 0.605442078046
(128.0, 0.00390625, 0.25) => 0.0
(1.0, 0.25, 0.25) => 0.565182040182
(0.0009765625, 0.0625, 0.25) => 0.380948616601
(0.0625, 32.0, 2.0) => 0.598755048172
(0.00390625, 0.25, 0.015625) => 0.380948616601
(16.0, 0.015625, 0.03125) => 0.0
(16.0, 256.0, 2.0) => 0.58300140056
(32.0, 0.0625, 512.0) => 0.0
(0.0078125, 0.0078125, 0.001953125) => 0.0
(0.00390625, 0.001953125, 0.00390625) => 0.0
(16.0, 256.0, 512.0) => 0.599825061248
(0.5, 2.0, 0.25) => 0.569340178569
(32.0, 128.0, 4.0) => 0.596071560878
(512.0, 0.0625, 0.00390625) => 0.0124444444444
(0.001953125, 0.0625, 0.03125) => 0.380948616601
(128.0, 2.0, 0.0009765625) => 0.0614949494949
(0.0009765625, 64.0, 0.0009765625) => 0.380948616601
(64.0, 0.00390625, 0.001953125) => 0.0
(0.25, 0.0078125, 0.00390625) => 0.0
(1.0, 0.0009765625, 0.5) => 0.0
(4.0, 256.0, 0.03125) => 0.450749361749
(0.5, 0.125, 1.0) => 0.18896969697
(64.0, 8.0, 0.25) => 0.569340178569
(0.0009765625, 0.25, 2.0) => 0.380948616601
(4.0, 8.0, 0.03125) => 0.450749361749
(4.0, 512.0, 0.25) => 0.569340178569
(0.125, 0.25, 512.0) => 0.491482403733
(16.0, 0.5, 0.0009765625) => 0.0614949494949
(128.0, 1.0, 256.0) => 0.416724719725
(0.015625, 0.015625, 0.5) => 0.0
(128.0, 2.0, 0.5) => 0.551814907315
(2.0, 0.00390625, 0.0009765625) => 0.0
(0.015625, 1.0, 2.0) => 0.392491556942
(16.0, 0.125, 8.0) => 0.0413333333333
(64.0, 4.0, 128.0) => 0.607443945459
(4.0, 128.0, 512.0) => 0.624446400043
(8.0, 0.00390625, 2.0) => 0.0
(512.0, 0.001953125, 0.5) => 0.0
(1.0, 128.0, 0.0625) => 0.523397393456
(128.0, 0.00390625, 128.0) => 0.0
(0.0009765625, 0.001953125, 32.0) => 0.0
(0.0009765625, 256.0, 0.25) => 0.380948616601
(0.001953125, 0.0625, 8.0) => 0.380948616601
(2.0, 1.0, 16.0) => 0.598262476086
(8.0, 0.125, 4.0) => 0.0828282828283
(64.0, 0.015625, 256.0) => 0.0
(16.0, 0.03125, 128.0) => 0.0
(32.0, 4.0, 0.25) => 0.569340178569
(8.0, 0.125, 0.5) => 0.254611666112
(1.0, 1.0, 0.125) => 0.546440040008
(4.0, 64.0, 16.0) => 0.598430959306
(0.00390625, 0.0625, 0.001953125) => 0.380948616601
(16.0, 64.0, 64.0) => 0.598986895973
(128.0, 256.0, 0.001953125) => 0.126828282828
(0.001953125, 16.0, 16.0) => 0.380948616601
(4.0, 0.0009765625, 0.015625) => 0.0
(8.0, 0.5, 8.0) => 0.554649124353
(2.0, 0.001953125, 0.0009765625) => 0.0
(0.5, 0.0078125, 0.00390625) => 0.0
(0.03125, 32.0, 0.0625) => 0.567206267896
(0.25, 0.001953125, 128.0) => 0.0
(0.00390625, 16.0, 0.0625) => 0.380948616601
(8.0, 0.0078125, 32.0) => 0.0
(32.0, 0.125, 16.0) => 0.0204444444444
(32.0, 4.0, 32.0) => 0.598268635218
(0.03125, 128.0, 4.0) => 0.501181470197
(32.0, 0.0009765625, 128.0) => 0.0
(128.0, 0.0078125, 1.0) => 0.0
(16.0, 1.0, 16.0) => 0.598262476086
(0.125, 0.25, 0.00390625) => 0.301895881896
(64.0, 64.0, 16.0) => 0.598430959306
(0.00390625, 8.0, 0.5) => 0.380948616601
(0.0078125, 0.0078125, 512.0) => 0.0
(64.0, 32.0, 16.0) => 0.598430959306
(8.0, 2.0, 0.015625) => 0.426694903136
(1.0, 16.0, 32.0) => 0.591114955564
(0.03125, 4.0, 0.015625) => 0.585921594667
(0.001953125, 0.125, 0.015625) => 0.380948616601
(128.0, 8.0, 8.0) => 0.587486147495
(256.0, 0.03125, 256.0) => 0.0
(0.015625, 0.0009765625, 64.0) => 0.0
(0.0078125, 16.0, 0.25) => 0.380948616601
(64.0, 1.0, 64.0) => 0.54389112195
(0.25, 0.00390625, 0.125) => 0.0
(8.0, 128.0, 0.03125) => 0.450749361749
(64.0, 512.0, 0.015625) => 0.426694903136
(64.0, 128.0, 2.0) => 0.58300140056
(0.03125, 0.015625, 64.0) => 0.0
(8.0, 0.001953125, 0.0009765625) => 0.0
(0.00390625, 0.0009765625, 0.03125) => 0.0
(0.0625, 0.125, 4.0) => 0.581378456597
(0.25, 256.0, 8.0) => 0.619981740175
(0.015625, 0.00390625, 2.0) => 0.0
(2.0, 0.015625, 128.0) => 0.0
(0.0009765625, 0.0009765625, 16.0) => 0.0
(0.0009765625, 8.0, 64.0) => 0.380948616601
(4.0, 256.0, 0.001953125) => 0.126828282828
(512.0, 512.0, 0.25) => 0.569340178569
(1.0, 16.0, 0.0078125) => 0.372039405039
(0.015625, 0.00390625, 512.0) => 0.0
(0.015625, 0.015625, 0.0078125) => 0.0
(64.0, 2.0, 0.0625) => 0.523397393456
(1.0, 512.0, 0.25) => 0.569340178569
(0.0009765625, 512.0, 1.0) => 0.380948616601
(64.0, 8.0, 0.0009765625) => 0.0614949494949
(0.00390625, 32.0, 2.0) => 0.380948616601
(64.0, 0.0625, 2.0) => 0.0
(8.0, 0.03125, 0.0009765625) => 0.0
(1.0, 0.00390625, 16.0) => 0.0
(0.5, 32.0, 8.0) => 0.591844146566
(0.5, 0.00390625, 32.0) => 0.0
(256.0, 0.0625, 0.0625) => 0.008
(512.0, 8.0, 0.00390625) => 0.301895881896
(256.0, 16.0, 0.015625) => 0.426694903136
(0.0625, 0.5, 0.5) => 0.61420223257
(512.0, 4.0, 0.015625) => 0.426694903136
(0.0625, 2.0, 1.0) => 0.611934614992
(16.0, 64.0, 0.001953125) => 0.126828282828
(32.0, 0.00390625, 64.0) => 0.0
(512.0, 0.25, 0.0625) => 0.518408215967
(0.0009765625, 0.0078125, 0.001953125) => 0.380948616601
(2.0, 0.0009765625, 4.0) => 0.0
(4.0, 0.0009765625, 1.0) => 0.0
(4.0, 32.0, 0.0625) => 0.523397393456
(0.001953125, 8.0, 0.125) => 0.380948616601
(2.0, 16.0, 0.001953125) => 0.126828282828
(0.03125, 64.0, 0.5) => 0.567343862873
(0.03125, 32.0, 512.0) => 0.380948616601
(16.0, 512.0, 0.03125) => 0.450749361749
(0.0009765625, 0.0078125, 16.0) => 0.380948616601
(0.125, 0.125, 256.0) => 0.0
(0.125, 256.0, 64.0) => 0.57227801763
(0.0078125, 0.00390625, 0.0009765625) => 0.0
(128.0, 0.00390625, 512.0) => 0.0
(128.0, 128.0, 1.0) => 0.566211269639
(512.0, 0.125, 0.001953125) => 0.116929292929
(0.0625, 512.0, 0.5) => 0.61420223257
(0.001953125, 32.0, 0.0625) => 0.380948616601
(0.00390625, 256.0, 4.0) => 0.380948616601
(0.001953125, 512.0, 0.015625) => 0.380948616601
(64.0, 0.0078125, 0.015625) => 0.0
(16.0, 2.0, 0.0078125) => 0.372039405039
(512.0, 256.0, 32.0) => 0.59618212369
(0.125, 0.03125, 0.125) => 0.0
(8.0, 32.0, 1.0) => 0.566211269639
(0.0625, 0.125, 64.0) => 0.43316128213
(1.0, 128.0, 0.25) => 0.569340178569
(0.125, 0.125, 8.0) => 0.119069153069
(0.001953125, 0.25, 0.015625) => 0.380948616601
(0.125, 16.0, 128.0) => 0.52881090401
(0.25, 0.0009765625, 16.0) => 0.0
(512.0, 2.0, 1.0) => 0.566211269639
(4.0, 0.00390625, 0.00390625) => 0.0
(1.0, 0.0009765625, 4.0) => 0.0
(0.001953125, 2.0, 0.0009765625) => 0.380948616601
(0.25, 1.0, 0.00390625) => 0.301895881896
(32.0, 128.0, 256.0) => 0.585510060803
(0.015625, 0.25, 4.0) => 0.386969592345
(2.0, 64.0, 0.0078125) => 0.372039405039
(0.25, 0.001953125, 0.015625) => 0.0
(128.0, 0.0078125, 256.0) => 0.0
(0.00390625, 512.0, 0.0009765625) => 0.380948616601
(8.0, 0.015625, 0.03125) => 0.0
(0.001953125, 0.25, 2.0) => 0.380948616601
(0.0078125, 0.03125, 0.001953125) => 0.380948616601
(256.0, 1.0, 32.0) => 0.572453528755
(256.0, 256.0, 0.5) => 0.551814907315
(16.0, 512.0, 4.0) => 0.596071560878
(1.0, 32.0, 64.0) => 0.629700712944
(32.0, 0.015625, 1.0) => 0.0
(0.25, 0.125, 256.0) => 0.0
(0.015625, 0.5, 2.0) => 0.392491556942
(0.015625, 0.0078125, 0.0009765625) => 0.0
(0.25, 64.0, 8.0) => 0.619981740175
(0.0625, 128.0, 16.0) => 0.537417142851
(0.0625, 32.0, 0.0078125) => 0.448452122009
(0.125, 0.0078125, 0.0009765625) => 0.0
(512.0, 0.0009765625, 2.0) => 0.0
(0.5, 512.0, 32.0) => 0.621854787971
(16.0, 0.5, 1.0) => 0.567828916697
(8.0, 256.0, 128.0) => 0.604455185853
(32.0, 2.0, 0.015625) => 0.426694903136
(2.0, 0.125, 0.0078125) => 0.314418914419
(256.0, 0.125, 0.0078125) => 0.314418914419
(0.03125, 0.5, 4.0) => 0.501181470197
(16.0, 4.0, 512.0) => 0.524183205683
(128.0, 16.0, 0.00390625) => 0.301895881896
(1.0, 64.0, 128.0) => 0.645798880686
(64.0, 0.5, 0.5) => 0.551814907315
(2.0, 0.25, 0.5) => 0.527755078255
(512.0, 512.0, 256.0) => 0.592924356345
(128.0, 0.0625, 0.25) => 0.00844444444444
(8.0, 0.015625, 1.0) => 0.0
(0.0009765625, 0.00390625, 0.25) => 0.380948616601
(2.0, 128.0, 32.0) => 0.594630107079
(4.0, 0.001953125, 8.0) => 0.0
(0.25, 0.03125, 1.0) => 0.0
(128.0, 0.015625, 4.0) => 0.0
(8.0, 1.0, 4.0) => 0.593130384407
(0.015625, 0.03125, 16.0) => 0.0
(128.0, 0.03125, 16.0) => 0.0
(8.0, 0.5, 4.0) => 0.597835372574
(0.125, 512.0, 0.125) => 0.574718353198
(32.0, 0.0009765625, 0.03125) => 0.0
(128.0, 128.0, 8.0) => 0.587486147495
(512.0, 32.0, 512.0) => 0.606288931055
(0.5, 128.0, 0.03125) => 0.450749361749
(0.5, 8.0, 16.0) => 0.610738654878
(8.0, 0.00390625, 0.001953125) => 0.0
(4.0, 4.0, 0.0078125) => 0.372039405039
(2.0, 0.125, 8.0) => 0.0413333333333
(256.0, 4.0, 8.0) => 0.587486147495
(16.0, 1.0, 2.0) => 0.580906162465
(0.125, 0.0625, 0.015625) => 0.0293333333333
(2.0, 32.0, 32.0) => 0.594630107079
