Configuration ...
name=MKL
data=data/xue/pgp.1.pkl
data=data/xue/pgp.2.pkl
data=data/xue/pgp.3.pkl
data=data/xue/pgp.4.pkl
data=data/xue/pgp.5.pkl
parameter-selection=grid
feature-reduction=1
parameter-bound=10
folds=10
runs=5

Loading data ... 
 X = (18, 201) 	y = (201,) 	Sparsity = 0.612493090105
(16.0, 512.0, 0.015625) => 0.771101930276
(0.125, 0.015625, 256.0) => 0.0
(0.5, 0.25, 0.03125) => 0.763786744978
(0.25, 256.0, 64.0) => 0.7891731042
(0.5, 1.0, 128.0) => 0.801721770176
(0.5, 0.03125, 0.125) => 0.00615384615385
(0.125, 128.0, 0.015625) => 0.788023430032
(128.0, 0.0078125, 512.0) => 0.0
(32.0, 2.0, 0.0078125) => 0.773817093307
(2.0, 0.125, 0.015625) => 0.764738334773
(256.0, 0.125, 0.00390625) => 0.778960337414
(512.0, 32.0, 32.0) => 0.773317337147
(256.0, 2.0, 0.015625) => 0.771101930276
(0.0078125, 256.0, 4.0) => 0.731598240469
(0.001953125, 4.0, 0.5) => 0.731598240469
(1.0, 8.0, 0.0009765625) => 0.761163513412
(64.0, 1.0, 0.015625) => 0.771101930276
(0.0078125, 0.0078125, 1.0) => 0.731598240469
(0.001953125, 512.0, 0.001953125) => 0.731598240469
(32.0, 32.0, 0.25) => 0.786911844411
(16.0, 2.0, 0.00390625) => 0.778960337414
(0.0625, 256.0, 128.0) => 0.731598240469
(0.25, 0.0625, 4.0) => 0.166881239675
(0.5, 0.015625, 2.0) => 0.0
(1.0, 0.015625, 0.03125) => 0.0
(1.0, 0.125, 256.0) => 0.0
(0.015625, 0.03125, 0.03125) => 0.731598240469
(0.5, 32.0, 64.0) => 0.825451950546
(0.25, 16.0, 128.0) => 0.77508100551
(16.0, 0.25, 2.0) => 0.765745559111
(16.0, 512.0, 16.0) => 0.789340586517
(64.0, 0.0625, 0.00390625) => 0.638390786387
(0.00390625, 0.001953125, 0.5) => 0.0
(0.125, 512.0, 0.25) => 0.794839155503
(64.0, 0.25, 512.0) => 0.00333333333333
(0.125, 0.125, 128.0) => 0.773891472594
(0.0009765625, 2.0, 0.0009765625) => 0.731598240469
(512.0, 0.00390625, 0.125) => 0.0
(32.0, 256.0, 0.0009765625) => 0.761163513412
(0.03125, 8.0, 64.0) => 0.731598240469
(2.0, 64.0, 0.25) => 0.786911844411
(1.0, 2.0, 512.0) => 0.795341184502
(0.001953125, 0.00390625, 0.0625) => 0.731598240469
(2.0, 0.125, 16.0) => 0.326443726208
(8.0, 32.0, 0.001953125) => 0.764864798902
(0.001953125, 0.0078125, 0.0078125) => 0.731598240469
(0.0078125, 4.0, 0.125) => 0.731598240469
(1.0, 2.0, 2.0) => 0.787488104544
(0.001953125, 0.03125, 2.0) => 0.731598240469
(16.0, 16.0, 8.0) => 0.778909925755
(0.001953125, 1.0, 0.0009765625) => 0.731598240469
(64.0, 512.0, 64.0) => 0.754350749975
(4.0, 0.0078125, 256.0) => 0.0
(0.125, 0.0625, 0.03125) => 0.73860521245
(2.0, 0.001953125, 32.0) => 0.0
(4.0, 128.0, 8.0) => 0.786790169284
(2.0, 4.0, 64.0) => 0.781901057241
(0.0009765625, 0.5, 8.0) => 0.731598240469
(128.0, 32.0, 0.125) => 0.795895682972
(32.0, 0.125, 1.0) => 0.706277182543
(256.0, 0.001953125, 0.0078125) => 0.0
(2.0, 512.0, 0.125) => 0.795895682972
(0.0625, 0.015625, 0.0078125) => 0.0
(8.0, 0.015625, 128.0) => 0.0
(4.0, 0.125, 0.0625) => 0.768265863283
(128.0, 0.0009765625, 8.0) => 0.0
(0.03125, 32.0, 0.0009765625) => 0.731598240469
(128.0, 0.015625, 0.0009765625) => 0.0
(1.0, 128.0, 0.00390625) => 0.778960337414
(16.0, 1.0, 0.125) => 0.795895682972
(0.015625, 0.001953125, 0.0078125) => 0.0
(0.0625, 128.0, 0.00390625) => 0.732082111437
(0.015625, 4.0, 256.0) => 0.731598240469
(32.0, 0.001953125, 0.03125) => 0.0
(8.0, 0.0078125, 0.125) => 0.0
(4.0, 32.0, 0.015625) => 0.771101930276
(16.0, 0.00390625, 0.001953125) => 0.0
(0.015625, 0.5, 0.00390625) => 0.731598240469
(128.0, 128.0, 4.0) => 0.783473151004
(1.0, 0.5, 0.25) => 0.786911844411
(16.0, 4.0, 0.001953125) => 0.764864798902
(0.00390625, 0.00390625, 0.125) => 0.731598240469
(0.5, 0.5, 0.0009765625) => 0.761163513412
(256.0, 128.0, 0.5) => 0.785418186112
(0.125, 2.0, 0.25) => 0.794839155503
(128.0, 16.0, 0.0078125) => 0.773817093307
(512.0, 2.0, 0.001953125) => 0.764864798902
(16.0, 8.0, 128.0) => 0.761949505687
(256.0, 256.0, 1.0) => 0.784332321252
(8.0, 0.125, 64.0) => 0.0181538461538
(16.0, 0.0078125, 512.0) => 0.0
(0.0009765625, 0.001953125, 0.5) => 0.731598240469
(512.0, 2.0, 0.5) => 0.785418186112
(0.0625, 16.0, 0.0009765625) => 0.732052785924
(0.25, 0.25, 1.0) => 0.796946125805
(0.0009765625, 2.0, 32.0) => 0.731598240469
(8.0, 32.0, 4.0) => 0.783473151004
(0.0078125, 0.5, 0.125) => 0.731598240469
(4.0, 0.015625, 4.0) => 0.0
(64.0, 128.0, 0.0625) => 0.779550011452
(0.5, 0.0625, 0.015625) => 0.697340597897
(0.5, 16.0, 0.0009765625) => 0.761163513412
(32.0, 0.00390625, 0.00390625) => 0.0
(0.00390625, 512.0, 128.0) => 0.731598240469
(128.0, 8.0, 2.0) => 0.785637721432
(0.00390625, 128.0, 0.03125) => 0.731598240469
(0.03125, 256.0, 0.015625) => 0.731598240469
(0.5, 0.0625, 0.5) => 0.543178522372
(0.00390625, 4.0, 0.125) => 0.731598240469
(0.5, 8.0, 0.0078125) => 0.773817093307
(0.001953125, 16.0, 256.0) => 0.731598240469
(0.25, 0.0625, 0.001953125) => 0.532679828599
(2.0, 256.0, 256.0) => 0.797490467568
(512.0, 4.0, 4.0) => 0.783473151004
(0.5, 4.0, 4.0) => 0.796012803355
(0.0078125, 64.0, 4.0) => 0.731598240469
(0.0009765625, 1.0, 0.5) => 0.731598240469
(0.5, 32.0, 0.00390625) => 0.778960337414
(4.0, 0.5, 2.0) => 0.782107357754
(0.03125, 0.5, 0.0625) => 0.731598240469
(0.015625, 32.0, 2.0) => 0.731598240469
(64.0, 0.00390625, 8.0) => 0.0
(0.001953125, 0.5, 0.03125) => 0.731598240469
(256.0, 32.0, 128.0) => 0.751352181982
(32.0, 0.015625, 512.0) => 0.0
(0.03125, 0.125, 0.0078125) => 0.731598240469
(0.03125, 128.0, 0.25) => 0.731598240469
(0.00390625, 0.03125, 0.0009765625) => 0.731598240469
(0.0625, 512.0, 4.0) => 0.741411265042
(16.0, 0.00390625, 32.0) => 0.0
(0.0625, 32.0, 1.0) => 0.774790261442
(0.0009765625, 8.0, 2.0) => 0.731598240469
(0.001953125, 0.0078125, 32.0) => 0.731598240469
(8.0, 64.0, 0.0078125) => 0.773817093307
(0.03125, 0.0078125, 256.0) => 0.0
(0.5, 0.0009765625, 0.0078125) => 0.0
(0.0625, 4.0, 2.0) => 0.759995743226
(256.0, 0.00390625, 0.25) => 0.0
(0.25, 32.0, 256.0) => 0.73561485826
(0.0009765625, 256.0, 0.0009765625) => 0.731598240469
(0.0625, 0.0078125, 0.25) => 0.0
(512.0, 0.0625, 512.0) => 0.0
(1.0, 0.00390625, 0.001953125) => 0.0
(512.0, 16.0, 128.0) => 0.75661035261
(4.0, 256.0, 0.0078125) => 0.773817093307
(0.00390625, 64.0, 4.0) => 0.731598240469
(0.03125, 2.0, 16.0) => 0.731598240469
(1.0, 0.5, 16.0) => 0.775215248503
(8.0, 1.0, 1.0) => 0.784332321252
(0.015625, 0.25, 0.0625) => 0.731598240469
(0.0078125, 32.0, 32.0) => 0.731598240469
(4.0, 64.0, 1.0) => 0.784332321252
(0.0078125, 0.25, 512.0) => 0.731598240469
(0.125, 4.0, 0.0009765625) => 0.761163513412
(0.25, 0.03125, 0.0625) => 0.0128205128205
(0.03125, 1.0, 0.03125) => 0.731598240469
(0.00390625, 0.015625, 512.0) => 0.731598240469
(64.0, 4.0, 0.0625) => 0.779550011452
(4.0, 0.03125, 0.0009765625) => 0.0
(256.0, 0.0078125, 8.0) => 0.0
(0.015625, 256.0, 0.00390625) => 0.731598240469
(0.00390625, 0.001953125, 0.015625) => 0.0
(0.015625, 0.015625, 0.03125) => 0.731598240469
(0.00390625, 0.0625, 8.0) => 0.731598240469
(0.00390625, 2.0, 0.5) => 0.731598240469
(2.0, 0.25, 0.0009765625) => 0.761163513412
(0.00390625, 1.0, 2.0) => 0.731598240469
(4.0, 4.0, 0.0625) => 0.779550011452
(8.0, 2.0, 0.0009765625) => 0.761163513412
(2.0, 0.015625, 0.125) => 0.0
(0.001953125, 0.03125, 16.0) => 0.731598240469
(0.0009765625, 0.0625, 0.001953125) => 0.731598240469
(4.0, 128.0, 0.0625) => 0.779550011452
(0.25, 8.0, 1.0) => 0.803129026962
(8.0, 512.0, 0.0009765625) => 0.761163513412
(0.015625, 64.0, 0.25) => 0.731598240469
(64.0, 0.125, 0.0625) => 0.768265863283
(32.0, 128.0, 0.001953125) => 0.764864798902
(0.125, 0.0009765625, 32.0) => 0.0
(0.03125, 0.015625, 0.0625) => 0.0
(0.015625, 0.5, 0.25) => 0.731598240469
(0.001953125, 64.0, 64.0) => 0.731598240469
(256.0, 32.0, 0.0078125) => 0.773817093307
(0.0625, 256.0, 0.015625) => 0.768819544553
(64.0, 2.0, 128.0) => 0.756315081085
(0.00390625, 0.25, 0.5) => 0.731598240469
(0.25, 0.5, 8.0) => 0.811230368781
(32.0, 0.5, 32.0) => 0.753539342461
(0.00390625, 0.03125, 4.0) => 0.731598240469
(0.03125, 0.0009765625, 0.03125) => 0.0
(16.0, 0.0078125, 128.0) => 0.0
(0.001953125, 0.5, 0.015625) => 0.731598240469
(2.0, 128.0, 0.00390625) => 0.778960337414
(1.0, 1.0, 0.001953125) => 0.764864798902
(0.00390625, 0.00390625, 1.0) => 0.731598240469
(2.0, 0.25, 512.0) => 0.00333333333333
(128.0, 512.0, 4.0) => 0.783473151004
(32.0, 16.0, 0.015625) => 0.771101930276
(0.03125, 16.0, 512.0) => 0.731598240469
(32.0, 0.0625, 0.001953125) => 0.532679828599
(1.0, 8.0, 8.0) => 0.790930105998
(0.25, 16.0, 8.0) => 0.802506447796
(0.25, 128.0, 64.0) => 0.7891731042
(4.0, 0.0078125, 0.0078125) => 0.0
(0.00390625, 0.0009765625, 32.0) => 0.0
(128.0, 512.0, 16.0) => 0.788607253183
(0.0625, 0.25, 256.0) => 0.731598240469
(0.125, 32.0, 0.00390625) => 0.779349201452
(256.0, 0.0625, 64.0) => 0.0
(0.001953125, 0.00390625, 128.0) => 0.731598240469
(0.5, 512.0, 0.0625) => 0.779550011452
(0.03125, 0.5, 64.0) => 0.731598240469
(128.0, 0.0009765625, 0.001953125) => 0.0
(0.5, 0.125, 0.03125) => 0.763815968506
(0.0009765625, 0.0009765625, 512.0) => 0.731598240469
(0.125, 0.0625, 32.0) => 0.432730376091
(0.0009765625, 32.0, 0.25) => 0.731598240469
(8.0, 1.0, 0.0078125) => 0.773817093307
(0.001953125, 0.015625, 0.0009765625) => 0.731598240469
(2.0, 0.0625, 32.0) => 0.0
(0.015625, 512.0, 0.00390625) => 0.731598240469
(0.0009765625, 8.0, 0.5) => 0.731598240469
(0.0078125, 8.0, 0.0009765625) => 0.731598240469
(512.0, 0.001953125, 1.0) => 0.0
(0.0078125, 0.25, 1.0) => 0.731598240469
(0.015625, 1.0, 0.001953125) => 0.731598240469
(32.0, 4.0, 256.0) => 0.750554132348
(64.0, 0.0625, 256.0) => 0.0
(0.25, 4.0, 0.125) => 0.804763946432
(0.25, 0.03125, 0.0078125) => 0.0223076923077
(8.0, 0.25, 0.015625) => 0.771101930276
(16.0, 32.0, 0.25) => 0.786911844411
(0.0078125, 0.03125, 64.0) => 0.731598240469
(0.015625, 16.0, 0.001953125) => 0.731598240469
(512.0, 0.001953125, 256.0) => 0.0
(512.0, 256.0, 0.03125) => 0.763786744978
(512.0, 0.25, 8.0) => 0.735166655614
(8.0, 0.03125, 0.00390625) => 0.00307692307692
(1.0, 4.0, 32.0) => 0.785653448805
(1.0, 8.0, 0.5) => 0.785418186112
(0.0078125, 64.0, 0.00390625) => 0.731598240469
(0.25, 0.125, 4.0) => 0.745415622059
(0.0078125, 0.5, 256.0) => 0.731598240469
(128.0, 0.00390625, 0.00390625) => 0.0
(0.0625, 256.0, 8.0) => 0.728469208211
(1.0, 0.25, 0.00390625) => 0.778960337414
(0.0078125, 0.5, 0.0625) => 0.731598240469
(4.0, 64.0, 8.0) => 0.786790169284
(0.25, 0.00390625, 16.0) => 0.0
(32.0, 512.0, 2.0) => 0.785637721432
(0.0009765625, 0.00390625, 2.0) => 0.731598240469
(0.0625, 0.001953125, 8.0) => 0.0
(0.0009765625, 0.00390625, 1.0) => 0.731598240469
(16.0, 0.5, 256.0) => 0.531783218158
(1.0, 0.0009765625, 64.0) => 0.0
(0.125, 0.015625, 16.0) => 0.0
(8.0, 2.0, 64.0) => 0.781262987513
(2.0, 0.0078125, 2.0) => 0.0
(0.5, 0.001953125, 0.125) => 0.0
(512.0, 0.25, 0.00390625) => 0.778960337414
(512.0, 0.0625, 128.0) => 0.0
(0.015625, 0.25, 2.0) => 0.731598240469
(512.0, 0.0625, 0.015625) => 0.697340597897
(0.5, 0.00390625, 4.0) => 0.0
(0.5, 2.0, 8.0) => 0.789655786242
(0.001953125, 0.0625, 0.125) => 0.731598240469
(4.0, 0.015625, 8.0) => 0.0
(0.0078125, 0.015625, 0.125) => 0.731598240469
(8.0, 0.5, 0.0625) => 0.779550011452
(0.015625, 2.0, 0.00390625) => 0.731598240469
(4.0, 64.0, 0.015625) => 0.771101930276
(0.0078125, 0.125, 1.0) => 0.731598240469
(64.0, 0.00390625, 0.0078125) => 0.0
(0.0009765625, 256.0, 0.015625) => 0.731598240469
(64.0, 0.03125, 128.0) => 0.0
(0.25, 0.0078125, 0.015625) => 0.0
(128.0, 256.0, 0.0625) => 0.779550011452
(0.0078125, 16.0, 0.0625) => 0.731598240469
(0.00390625, 0.125, 128.0) => 0.731598240469
(512.0, 4.0, 0.0625) => 0.779550011452
(0.015625, 2.0, 1.0) => 0.731598240469
(0.125, 4.0, 32.0) => 0.746298422008
(256.0, 512.0, 0.5) => 0.785418186112
(0.0625, 0.25, 0.0625) => 0.777393156714
(512.0, 0.001953125, 64.0) => 0.0
(4.0, 0.0078125, 0.001953125) => 0.0
(0.0078125, 64.0, 0.5) => 0.731598240469
(0.0078125, 0.0009765625, 0.5) => 0.0
(32.0, 256.0, 128.0) => 0.765606625902
(0.0009765625, 1.0, 0.25) => 0.731598240469
(0.25, 0.0625, 256.0) => 0.0
(32.0, 2.0, 8.0) => 0.784406832814
(0.03125, 256.0, 64.0) => 0.731598240469
(16.0, 1.0, 8.0) => 0.777430092968
(64.0, 256.0, 0.0625) => 0.779550011452
(16.0, 16.0, 0.25) => 0.786911844411
(8.0, 0.001953125, 512.0) => 0.0
(16.0, 0.03125, 64.0) => 0.0
(16.0, 0.0625, 0.0625) => 0.658586180848
(0.5, 8.0, 128.0) => 0.801885247616
(1.0, 256.0, 8.0) => 0.790930105998
(0.00390625, 512.0, 0.03125) => 0.731598240469
(256.0, 0.03125, 2.0) => 0.0
(512.0, 256.0, 128.0) => 0.732527908418
(32.0, 1.0, 4.0) => 0.785118389179
(64.0, 0.015625, 64.0) => 0.0
(4.0, 0.125, 64.0) => 0.0181538461538
(0.0009765625, 512.0, 0.015625) => 0.731598240469
(0.0625, 0.03125, 0.5) => 0.476606561653
(64.0, 16.0, 0.001953125) => 0.764864798902
(128.0, 0.25, 0.0009765625) => 0.761163513412
(0.001953125, 1.0, 32.0) => 0.731598240469
(0.0009765625, 0.015625, 0.0009765625) => 0.731598240469
(0.00390625, 128.0, 0.00390625) => 0.731598240469
(256.0, 2.0, 0.0009765625) => 0.761163513412
(0.0625, 16.0, 4.0) => 0.741411265042
(8.0, 0.125, 0.125) => 0.76799918368
(0.125, 0.0009765625, 8.0) => 0.0
(0.0078125, 2.0, 0.0009765625) => 0.731598240469
(0.25, 0.125, 16.0) => 0.698578657758
(0.00390625, 8.0, 64.0) => 0.731598240469
(0.00390625, 0.0625, 0.125) => 0.731598240469
(16.0, 4.0, 32.0) => 0.785869695577
(16.0, 0.0009765625, 64.0) => 0.0
(0.0625, 64.0, 1.0) => 0.774790261442
(0.0078125, 0.25, 2.0) => 0.731598240469
(32.0, 32.0, 8.0) => 0.778909925755
(0.00390625, 8.0, 8.0) => 0.731598240469
(0.0009765625, 4.0, 512.0) => 0.731598240469
(0.0009765625, 0.03125, 0.5) => 0.731598240469
(0.0078125, 0.015625, 0.015625) => 0.731598240469
(256.0, 256.0, 0.0078125) => 0.773817093307
(0.00390625, 16.0, 0.25) => 0.731598240469
(0.25, 1.0, 512.0) => 0.728445107358
(0.25, 64.0, 256.0) => 0.73561485826
(0.125, 0.25, 0.015625) => 0.788023430032
(0.0625, 64.0, 8.0) => 0.728469208211
(0.5, 0.015625, 64.0) => 0.0
(0.5, 0.015625, 128.0) => 0.0
(2.0, 0.015625, 64.0) => 0.0
(64.0, 0.0009765625, 0.03125) => 0.0
(0.03125, 0.0078125, 0.0625) => 0.0
(0.001953125, 4.0, 256.0) => 0.731598240469
(0.0009765625, 2.0, 0.015625) => 0.731598240469
(32.0, 128.0, 0.03125) => 0.763786744978
(0.25, 0.25, 128.0) => 0.793856420512
(0.0625, 128.0, 32.0) => 0.728845552297
(0.001953125, 0.00390625, 2.0) => 0.731598240469
(16.0, 0.001953125, 2.0) => 0.0
(256.0, 128.0, 0.015625) => 0.771101930276
(32.0, 0.125, 0.015625) => 0.764738334773
(0.0625, 32.0, 256.0) => 0.731598240469
(256.0, 0.0009765625, 512.0) => 0.0
(0.0078125, 1.0, 0.03125) => 0.731598240469
(0.0625, 0.125, 0.03125) => 0.777163477556
(128.0, 512.0, 0.5) => 0.785418186112
(0.0078125, 0.0009765625, 1.0) => 0.0
(4.0, 0.25, 16.0) => 0.696460750516
(8.0, 8.0, 16.0) => 0.790116537458
(256.0, 64.0, 4.0) => 0.783473151004
(512.0, 0.00390625, 2.0) => 0.0
(0.015625, 0.015625, 0.001953125) => 0.731598240469
(0.001953125, 128.0, 0.0009765625) => 0.731598240469
(8.0, 0.0625, 16.0) => 0.00307692307692
(32.0, 0.0009765625, 0.0078125) => 0.0
(0.0625, 0.015625, 0.125) => 0.0
(0.0009765625, 256.0, 2.0) => 0.731598240469
(16.0, 512.0, 0.001953125) => 0.764864798902
(16.0, 0.03125, 0.0078125) => 0.0223076923077
(0.0078125, 128.0, 0.5) => 0.731598240469
(0.001953125, 0.5, 128.0) => 0.731598240469
(2.0, 0.25, 0.0625) => 0.778638330541
(256.0, 0.0625, 0.25) => 0.604214257453
(0.5, 32.0, 0.5) => 0.788132716026
(256.0, 16.0, 0.00390625) => 0.778960337414
(0.001953125, 16.0, 0.0625) => 0.731598240469
(4.0, 8.0, 0.125) => 0.795895682972
(128.0, 256.0, 4.0) => 0.783473151004
(128.0, 0.0625, 32.0) => 0.0
(64.0, 0.125, 32.0) => 0.0558498168498
(0.0078125, 16.0, 16.0) => 0.731598240469
(0.5, 0.25, 0.125) => 0.793132070883
(128.0, 0.03125, 0.001953125) => 0.0
(4.0, 0.00390625, 2.0) => 0.0
(1.0, 0.0078125, 0.001953125) => 0.0
(64.0, 0.25, 0.0625) => 0.778638330541
(0.0009765625, 0.0078125, 0.0078125) => 0.731598240469
(2.0, 32.0, 256.0) => 0.797490467568
(0.25, 512.0, 64.0) => 0.7891731042
(0.001953125, 32.0, 2.0) => 0.731598240469
(32.0, 0.0078125, 0.5) => 0.0
(0.001953125, 8.0, 0.03125) => 0.731598240469
(0.125, 1.0, 1.0) => 0.793695514313
(0.125, 32.0, 0.03125) => 0.783652191837
(0.0009765625, 0.0078125, 2.0) => 0.731598240469
(2.0, 64.0, 512.0) => 0.789646218858
(0.5, 0.5, 0.25) => 0.788634566134
(2.0, 128.0, 8.0) => 0.786024417484
(0.25, 0.015625, 0.03125) => 0.0
(4.0, 4.0, 128.0) => 0.781019024318
(64.0, 512.0, 1.0) => 0.784332321252
(512.0, 0.125, 0.125) => 0.76799918368
(16.0, 128.0, 16.0) => 0.789340586517
(2.0, 4.0, 1.0) => 0.784332321252
(4.0, 0.0078125, 0.125) => 0.0
(0.015625, 0.125, 0.5) => 0.731598240469
(0.015625, 0.0078125, 0.25) => 0.0
(32.0, 512.0, 16.0) => 0.788607253183
(0.015625, 0.015625, 64.0) => 0.731598240469
(0.0078125, 4.0, 2.0) => 0.731598240469
(0.03125, 0.00390625, 8.0) => 0.0
(8.0, 512.0, 128.0) => 0.768876828341
(0.25, 256.0, 1.0) => 0.803129026962
(64.0, 32.0, 0.03125) => 0.763786744978
(64.0, 0.0078125, 0.0625) => 0.0
(0.5, 16.0, 2.0) => 0.799670764396
(1.0, 0.015625, 0.25) => 0.0
(0.0009765625, 0.03125, 0.25) => 0.731598240469
(0.0009765625, 4.0, 0.015625) => 0.731598240469
(512.0, 128.0, 0.03125) => 0.763786744978
(4.0, 2.0, 0.001953125) => 0.764864798902
(0.00390625, 2.0, 16.0) => 0.731598240469
(0.5, 256.0, 512.0) => 0.743905888698
(0.03125, 0.03125, 0.03125) => 0.731598240469
(0.03125, 0.015625, 0.03125) => 0.0
(256.0, 0.00390625, 32.0) => 0.0
(4.0, 0.00390625, 0.25) => 0.0
(0.0625, 128.0, 8.0) => 0.728469208211
(8.0, 16.0, 0.25) => 0.786911844411
(0.25, 1.0, 0.0009765625) => 0.761163513412
(0.125, 2.0, 256.0) => 0.729662756598
(0.001953125, 0.00390625, 256.0) => 0.731598240469
(0.25, 0.001953125, 0.00390625) => 0.0
(2.0, 0.0078125, 0.00390625) => 0.0
(8.0, 0.015625, 0.125) => 0.0
(0.0009765625, 4.0, 8.0) => 0.731598240469
(16.0, 256.0, 0.03125) => 0.763786744978
(256.0, 0.0078125, 256.0) => 0.0
(0.0625, 8.0, 0.00390625) => 0.732082111437
(512.0, 0.0009765625, 0.0078125) => 0.0
(0.00390625, 0.25, 32.0) => 0.731598240469
(64.0, 0.00390625, 16.0) => 0.0
(0.001953125, 0.0009765625, 0.0009765625) => 0.0
(0.0009765625, 0.0009765625, 8.0) => 0.731598240469
(0.25, 256.0, 0.001953125) => 0.764864798902
(32.0, 4.0, 128.0) => 0.770729553081
(0.25, 0.0009765625, 8.0) => 0.0
(0.5, 0.03125, 0.0625) => 0.0128205128205
(1.0, 16.0, 128.0) => 0.811669842644
(0.0009765625, 64.0, 2.0) => 0.731598240469
(0.00390625, 16.0, 512.0) => 0.731598240469
(1.0, 0.0009765625, 256.0) => 0.0
(1.0, 256.0, 0.5) => 0.785418186112
(4.0, 0.5, 0.25) => 0.786911844411
(0.0009765625, 0.001953125, 4.0) => 0.731598240469
(0.25, 32.0, 0.015625) => 0.771101930276
(0.015625, 0.0625, 128.0) => 0.731598240469
(0.25, 0.125, 0.03125) => 0.763139045429
(16.0, 4.0, 0.0625) => 0.779550011452
(128.0, 1.0, 0.0078125) => 0.773817093307
(0.5, 8.0, 0.03125) => 0.763786744978
(8.0, 0.125, 1.0) => 0.706277182543
(256.0, 0.0078125, 16.0) => 0.0
(64.0, 512.0, 8.0) => 0.778909925755
(16.0, 0.25, 0.25) => 0.783607733893
(2.0, 256.0, 0.015625) => 0.771101930276
(0.03125, 0.03125, 0.015625) => 0.731598240469
(32.0, 64.0, 0.125) => 0.795895682972
(0.001953125, 4.0, 0.125) => 0.731598240469
(1.0, 1.0, 0.00390625) => 0.778960337414
(0.03125, 8.0, 8.0) => 0.731598240469
(512.0, 0.03125, 32.0) => 0.0
(0.0009765625, 2.0, 8.0) => 0.731598240469
(64.0, 0.5, 0.00390625) => 0.778960337414
(0.015625, 0.5, 64.0) => 0.731598240469
(0.0009765625, 16.0, 0.0009765625) => 0.731598240469
(0.125, 0.0625, 0.00390625) => 0.648072546297
(1.0, 8.0, 0.00390625) => 0.778960337414
(256.0, 0.001953125, 0.00390625) => 0.0
(0.001953125, 0.125, 4.0) => 0.731598240469
(0.25, 64.0, 1.0) => 0.803129026962
(0.03125, 0.03125, 0.0009765625) => 0.731598240469
(1.0, 4.0, 0.00390625) => 0.778960337414
(0.001953125, 0.015625, 16.0) => 0.731598240469
(0.0078125, 0.125, 2.0) => 0.731598240469
(0.0009765625, 32.0, 64.0) => 0.731598240469
(0.015625, 8.0, 512.0) => 0.731598240469
(1.0, 128.0, 0.0078125) => 0.773817093307
(0.0625, 4.0, 16.0) => 0.727985337243
(0.015625, 0.001953125, 0.25) => 0.0
(4.0, 0.0078125, 32.0) => 0.0
(0.125, 2.0, 64.0) => 0.733224828935
(128.0, 0.0625, 0.5) => 0.543178522372
(16.0, 0.00390625, 0.0625) => 0.0
(0.00390625, 0.00390625, 0.0625) => 0.731598240469
(8.0, 0.125, 0.001953125) => 0.765393899431
(0.03125, 8.0, 0.0078125) => 0.731598240469
(0.0078125, 4.0, 1.0) => 0.731598240469
(2.0, 0.03125, 0.0078125) => 0.0223076923077
(16.0, 16.0, 128.0) => 0.765817309904
(2.0, 16.0, 0.0078125) => 0.773817093307
(8.0, 16.0, 64.0) => 0.77209121228
(128.0, 64.0, 256.0) => 0.733099049641
(0.0078125, 0.0078125, 16.0) => 0.731598240469
(0.125, 0.015625, 0.03125) => 0.0
(2.0, 0.001953125, 4.0) => 0.0
(256.0, 2.0, 128.0) => 0.756315081085
(512.0, 16.0, 0.125) => 0.795895682972
(0.5, 16.0, 0.001953125) => 0.764864798902
(0.0078125, 64.0, 0.015625) => 0.731598240469
(32.0, 64.0, 0.001953125) => 0.764864798902
(0.00390625, 0.0078125, 256.0) => 0.731598240469
(512.0, 0.5, 4.0) => 0.780066527235
(0.5, 8.0, 0.00390625) => 0.778960337414
(512.0, 0.25, 16.0) => 0.696460750516
(0.25, 0.0625, 0.015625) => 0.697340597897
(128.0, 0.25, 256.0) => 0.103095238095
(0.0009765625, 128.0, 2.0) => 0.731598240469
(0.5, 8.0, 0.5) => 0.788132716026
(0.0625, 256.0, 16.0) => 0.727985337243
(2.0, 64.0, 16.0) => 0.798207181901
(0.0009765625, 512.0, 0.00390625) => 0.731598240469
(0.015625, 256.0, 32.0) => 0.731598240469
(8.0, 0.00390625, 8.0) => 0.0
(0.5, 32.0, 0.125) => 0.795895682972
(64.0, 0.0078125, 1.0) => 0.0
(0.03125, 0.5, 0.001953125) => 0.731598240469
(16.0, 128.0, 512.0) => 0.784061252546
(0.5, 0.25, 128.0) => 0.652765973214
(0.0078125, 0.015625, 0.0009765625) => 0.731598240469
(0.03125, 0.125, 0.0625) => 0.731598240469
(4.0, 256.0, 128.0) => 0.773115147443
(4.0, 0.03125, 0.0078125) => 0.0223076923077
(0.001953125, 16.0, 8.0) => 0.731598240469
(0.00390625, 8.0, 16.0) => 0.731598240469
(0.001953125, 2.0, 0.001953125) => 0.731598240469
(1.0, 0.0625, 0.0009765625) => 0.257639194139
(0.5, 0.0009765625, 0.25) => 0.0
(2.0, 256.0, 512.0) => 0.789646218858
(8.0, 512.0, 0.00390625) => 0.778960337414
(512.0, 64.0, 1.0) => 0.784332321252
(0.0009765625, 0.0625, 2.0) => 0.731598240469
(128.0, 0.015625, 0.03125) => 0.0
(32.0, 0.0625, 32.0) => 0.0
(0.0009765625, 256.0, 0.0078125) => 0.731598240469
(0.00390625, 0.015625, 0.0009765625) => 0.731598240469
(32.0, 1.0, 0.00390625) => 0.778960337414
